order_id,order_item_id,sku,price,quantity
1305,2,SKU168,3696.0,2.0
5703,1,SKU_893,4128.0,0.0
4016,2,SKU969,999.99,0.0
12550,2,SKU3,999.99,2.0
19544,2,SKU306,1140.0,2.0
1715,3,SKU150,0.0,2.0
6586,3,SKU_249,2213.0,2.0
4981,2,SKU367,2778.0,2.0
2740,3,SKU_357,100.0,2.0
14215,1,SKU367,100.0,2.0
19570,1,NAN,999.99,0.0
3938,4,SKU_738,100.0,0.0
15347,1,SKU353,0.0,0.0
825,4,NAN,999.99,0.0
17893,1,SKU_1000,999.99,1.0
1545,3,SKU213,0.0,1.0
7015,1,SKU787,1711.0,1.0
10157,2,SKU_507,2970.0,0.0
19957,2,NAN,999.99,0.0
3660,3,SKU779,3347.0,0.0
13260,2,SKU407,627.0,2.0
19349,2,SKU306,1826.0,2.0
4702,4,SKU281,3089.0,2.0
9720,3,NAN,0.0,2.0
19427,2,SKU-283,100.0,0.0
2250,1,SKU-636,3043.0,0.0
9792,1,NAN,100.0,2.0
17733,1,SKU_1149,100.0,2.0
11038,2,SKU1075,100.0,1.0
9228,2,NAN,0.0,0.0
4235,1,SKU_329,0.0,0.0
14260,2,NAN,4700.0,1.0
4274,2,SKU_626,0.0,0.0
1818,1,NAN,2268.0,2.0
8085,3,SKU1047,999.99,1.0
7827,2,SKU_400,4495.0,0.0
11273,2,SKU287,999.99,1.0
2726,3,SKU_986,1496.0,0.0
19616,3,NAN,0.0,0.0
19169,3,SKU452,4203.0,2.0
19781,2,SKU_793,0.0,0.0
3574,1,NAN,2267.0,1.0
341,1,SKU_563,854.0,0.0
7565,4,SKU408,4919.0,0.0
16994,1,SKU-264,3122.0,2.0
16995,1,SKU-43,1405.0,1.0
2560,1,NAN,4835.0,2.0
12031,1,NAN,0.0,1.0
8770,2,SKU_418,0.0,0.0
14946,1,SKU762,0.0,2.0
6193,3,NAN,0.0,2.0
6718,3,SKU767,4077.0,2.0
14370,3,SKU-290,0.0,2.0
17657,1,SKU528,0.0,0.0
19144,3,SKU_866,0.0,2.0
17124,1,SKU887,0.0,0.0
12083,2,SKU-677,818.0,2.0
11155,3,SKU150,0.0,0.0
10372,1,SKU383,999.99,1.0
5465,3,SKU268,999.99,0.0
8909,1,SKU_307,1966.0,1.0
10275,3,SKU_942,0.0,2.0
16587,3,SKU-82,999.99,0.0
10543,2,SKU_1132,100.0,2.0
17493,1,SKU409,0.0,0.0
8135,3,NAN,1392.0,0.0
527,3,SKU-384,100.0,2.0
14325,1,NAN,100.0,2.0
16357,2,SKU_345,0.0,2.0
16016,1,SKU-608,1879.0,0.0
9887,1,SKU-922,0.0,2.0
12523,1,SKU_748,999.99,1.0
8169,2,SKU_250,999.99,0.0
18150,2,SKU-1147,999.99,0.0
18367,1,SKU-216,0.0,2.0
7413,1,SKU-380,2034.0,2.0
14775,2,SKU363,0.0,0.0
19341,1,NAN,999.99,2.0
10599,1,SKU_185,1936.0,0.0
19619,1,SKU-661,1390.0,0.0
1971,1,SKU670,100.0,2.0
2246,3,SKU-660,0.0,1.0
18262,3,NAN,999.99,0.0
17773,1,NAN,0.0,0.0
6468,1,NAN,0.0,0.0
15197,3,NAN,999.99,0.0
18610,2,SKU594,100.0,0.0
16267,1,SKU_441,999.99,0.0
9672,3,SKU706,3566.0,2.0
12948,3,SKU-104,3167.0,2.0
3385,1,SKU66,999.99,2.0
3009,2,SKU_91,100.0,2.0
10098,1,NAN,0.0,0.0
18994,3,SKU-222,0.0,0.0
2804,1,SKU1145,100.0,2.0
234,2,NAN,2375.0,2.0
15043,2,SKU-758,2189.0,0.0
17276,4,SKU-815,999.99,2.0
2418,3,SKU_1058,0.0,1.0
16944,1,NAN,0.0,0.0
12933,3,NAN,0.0,2.0
6910,1,SKU_316,3246.0,2.0
4327,1,SKU732,3983.0,2.0
13182,2,SKU784,100.0,1.0
1800,2,SKU883,0.0,1.0
11322,4,SKU850,1905.0,2.0
18908,1,SKU678,0.0,2.0
6308,1,SKU-1141,0.0,2.0
4916,2,SKU-766,0.0,2.0
17642,1,SKU723,0.0,0.0
13635,2,SKU41,100.0,0.0
5448,2,NAN,0.0,0.0
2009,2,SKU-125,2077.0,0.0
17419,3,NAN,100.0,0.0
8003,1,SKU402,0.0,2.0
7127,1,NAN,100.0,0.0
9863,2,NAN,999.99,2.0
7429,1,SKU_453,100.0,0.0
17135,1,NAN,0.0,2.0
5992,3,NAN,1213.0,1.0
2088,1,SKU-661,3724.0,1.0
16025,3,SKU-1177,3913.0,2.0
1522,1,NAN,2529.0,1.0
7078,1,SKU882,2441.0,0.0
5786,1,SKU799,0.0,0.0
6616,1,SKU_88,0.0,2.0
14736,1,SKU_1055,0.0,1.0
2200,3,SKU-801,3122.0,2.0
4269,1,SKU532,999.99,2.0
3913,2,SKU-224,1104.0,0.0
18128,2,NAN,2528.0,0.0
6801,4,SKU1041,4018.0,1.0
13135,4,SKU427,999.99,2.0
19529,1,NAN,0.0,2.0
4320,3,SKU873,2162.0,1.0
9558,4,NAN,0.0,2.0
11505,1,SKU_1013,0.0,0.0
13075,1,NAN,3359.0,0.0
19458,1,SKU-49,100.0,0.0
9881,1,SKU1098,0.0,0.0
2690,3,NAN,100.0,2.0
18548,1,SKU1174,0.0,1.0
14285,1,SKU_947,100.0,0.0
476,4,SKU1135,100.0,0.0
18769,1,SKU405,999.99,2.0
6971,1,SKU_856,999.99,0.0
4021,4,NAN,1734.0,1.0
11752,1,SKU134,4276.0,0.0
10659,2,SKU144,999.99,0.0
12202,2,NAN,0.0,2.0
13932,2,SKU214,999.99,2.0
4958,2,SKU_1147,1619.0,2.0
154,3,SKU-534,999.99,2.0
17723,2,SKU107,0.0,2.0
15964,2,SKU1058,3646.0,1.0
18492,2,SKU-874,0.0,0.0
11678,2,SKU242,0.0,0.0
9693,1,NAN,2348.0,1.0
15854,1,SKU-338,275.0,2.0
2984,1,NAN,100.0,0.0
13072,1,NAN,0.0,2.0
5260,1,SKU1057,1243.0,0.0
5412,1,SKU259,100.0,2.0
18479,3,NAN,100.0,1.0
3738,1,NAN,0.0,0.0
15512,3,SKU-898,999.99,1.0
17073,2,SKU_790,249.0,0.0
9660,4,SKU783,100.0,2.0
19495,2,SKU427,0.0,0.0
9335,1,NAN,0.0,2.0
13271,1,SKU-186,0.0,2.0
10833,1,SKU-892,4974.0,2.0
14750,1,SKU666,0.0,2.0
3397,2,SKU-682,100.0,0.0
9145,1,NAN,3859.0,2.0
9613,1,NAN,999.99,2.0
2300,3,NAN,999.99,1.0
513,2,SKU-876,0.0,0.0
15065,4,SKU907,3160.0,1.0
11083,4,NAN,100.0,1.0
19721,4,SKU963,0.0,0.0
5234,3,SKU1200,0.0,1.0
6441,4,SKU79,0.0,2.0
19405,3,SKU40,2335.0,2.0
12465,3,SKU_293,0.0,0.0
5243,2,SKU-884,1237.0,1.0
11076,1,SKU849,2510.0,1.0
15534,1,SKU-981,0.0,2.0
111,4,SKU294,1049.0,0.0
10103,2,SKU_200,4923.0,2.0
17483,2,SKU-988,3506.0,0.0
16652,1,SKU797,0.0,2.0
16736,1,SKU_893,374.0,1.0
897,1,SKU1044,1837.0,1.0
5488,1,SKU_931,999.99,2.0
12075,1,SKU428,0.0,2.0
3346,4,NAN,1011.0,2.0
17170,3,SKU_789,999.99,0.0
5221,1,SKU-772,999.99,2.0
7130,3,SKU_1024,999.99,2.0
5604,4,SKU_1075,0.0,0.0
9258,1,NAN,908.0,2.0
15831,1,SKU_232,0.0,2.0
83,1,NAN,0.0,0.0
16225,2,SKU439,4373.0,0.0
2471,1,SKU266,999.99,2.0
18767,4,SKU-243,0.0,2.0
18797,1,SKU-759,999.99,2.0
13857,4,NAN,0.0,0.0
1774,1,SKU-1054,0.0,1.0
16483,1,SKU777,1990.0,1.0
2747,1,SKU-1191,999.99,2.0
16612,3,SKU_685,100.0,1.0
13430,1,SKU_1017,1554.0,2.0
9005,1,SKU1143,999.99,2.0
4062,2,SKU527,100.0,0.0
5270,1,SKU815,380.0,2.0
872,1,SKU590,4218.0,2.0
14458,1,SKU255,0.0,1.0
10575,1,SKU_314,0.0,0.0
18622,2,SKU-545,1684.0,0.0
1372,2,SKU1041,100.0,2.0
10858,1,SKU350,999.99,0.0
7990,3,SKU-119,0.0,0.0
16985,2,SKU-940,0.0,2.0
12729,4,SKU-674,817.0,2.0
5815,2,SKU_841,2309.0,2.0
7613,4,SKU1192,0.0,2.0
10302,1,SKU-396,4789.0,1.0
7194,1,SKU467,4172.0,1.0
4887,1,SKU506,1581.0,2.0
2364,3,NAN,0.0,2.0
16479,2,SKU1189,0.0,0.0
12687,4,SKU-360,100.0,2.0
9212,2,SKU587,999.99,2.0
16021,1,SKU-572,100.0,0.0
9832,2,SKU-319,0.0,0.0
5664,1,SKU852,4838.0,1.0
471,4,SKU1009,4886.0,1.0
8546,4,NAN,0.0,2.0
2387,2,SKU-323,601.0,1.0
1188,3,SKU-693,0.0,0.0
14000,3,SKU1010,2206.0,2.0
10537,2,SKU-772,0.0,0.0
7459,4,SKU172,999.99,0.0
11874,4,SKU_167,0.0,2.0
5833,3,SKU392,0.0,1.0
14429,4,SKU_634,0.0,2.0
10900,2,SKU145,100.0,1.0
963,1,SKU199,0.0,0.0
9673,2,SKU_246,0.0,2.0
12250,2,SKU-11,0.0,2.0
10228,2,SKU933,0.0,1.0
15993,2,SKU720,999.99,1.0
12793,1,SKU_390,100.0,0.0
14290,1,SKU-569,3236.0,2.0
15152,2,SKU58,0.0,2.0
11274,2,SKU-1105,999.99,1.0
3824,1,SKU1169,999.99,0.0
18688,1,NAN,999.99,1.0
18402,2,SKU265,81.0,2.0
7573,1,SKU_1080,4057.0,2.0
4353,4,NAN,0.0,0.0
7133,4,NAN,0.0,2.0
1704,1,SKU_517,0.0,1.0
7683,1,SKU-1088,999.99,2.0
3564,4,SKU-321,999.99,0.0
12874,1,NAN,0.0,0.0
19805,4,SKU21,4537.0,2.0
589,1,SKU1020,0.0,2.0
2924,2,SKU-1158,999.99,1.0
10367,1,SKU134,100.0,2.0
17763,1,SKU364,100.0,2.0
8160,2,SKU606,999.99,0.0
209,3,SKU207,0.0,1.0
4309,2,SKU_596,999.99,2.0
9518,1,SKU_1026,3232.0,2.0
9320,2,SKU_295,100.0,1.0
16970,2,SKU-425,0.0,2.0
16354,2,SKU572,0.0,2.0
17909,1,NAN,0.0,0.0
9296,2,SKU364,0.0,0.0
4635,2,NAN,327.0,0.0
3778,1,SKU_808,0.0,2.0
18380,4,SKU_512,4633.0,2.0
13214,4,NAN,0.0,1.0
17447,2,SKU-976,999.99,2.0
17806,1,SKU92,1064.0,2.0
12896,1,SKU-889,100.0,0.0
635,4,SKU_438,0.0,1.0
16397,2,NAN,4482.0,0.0
1578,1,SKU1173,2057.0,2.0
11819,1,NAN,999.99,2.0
17197,2,SKU828,2314.0,2.0
4995,1,SKU-315,963.0,0.0
8360,3,SKU85,100.0,0.0
6981,3,SKU-346,4585.0,0.0
15098,3,SKU303,0.0,2.0
15491,1,SKU712,0.0,0.0
5264,4,SKU881,999.99,2.0
18739,3,SKU166,0.0,2.0
1238,2,SKU295,100.0,2.0
4793,1,SKU_77,3440.0,2.0
12318,1,NAN,0.0,2.0
7240,1,SKU954,0.0,2.0
9842,2,SKU415,999.99,1.0
564,1,SKU469,0.0,2.0
2116,4,NAN,100.0,1.0
15868,1,NAN,747.0,0.0
5508,1,SKU498,0.0,2.0
236,1,SKU_672,999.99,0.0
5202,2,SKU336,732.0,2.0
10274,2,SKU_675,999.99,2.0
14311,2,NAN,999.99,0.0
8578,2,SKU_120,100.0,0.0
13787,2,SKU-589,4506.0,2.0
3359,2,SKU599,999.99,1.0
1437,2,NAN,0.0,0.0
13793,1,SKU530,0.0,2.0
3719,3,SKU_143,0.0,2.0
5890,3,SKU30,4907.0,2.0
14342,1,SKU_114,4442.0,0.0
6313,1,NAN,3725.0,0.0
7446,2,SKU1030,0.0,1.0
18853,3,NAN,999.99,2.0
13717,4,SKU_29,0.0,0.0
18503,2,SKU-1135,100.0,0.0
14587,2,SKU-642,0.0,2.0
18937,1,SKU_1130,0.0,0.0
7933,3,SKU1180,100.0,2.0
5340,2,SKU_372,4704.0,2.0
17605,1,SKU_177,0.0,1.0
6614,4,SKU349,2163.0,2.0
14591,2,SKU-500,100.0,0.0
19526,2,SKU_502,0.0,2.0
12431,4,SKU-939,3934.0,2.0
3950,3,SKU151,999.99,0.0
15416,3,SKU1175,0.0,0.0
2368,1,SKU722,0.0,2.0
10588,2,NAN,0.0,2.0
4653,3,NAN,0.0,1.0
17197,3,NAN,767.0,1.0
13157,1,SKU52,0.0,0.0
16004,3,SKU443,0.0,1.0
12027,1,NAN,1030.0,0.0
2466,3,NAN,0.0,0.0
5318,3,SKU-559,0.0,2.0
15920,3,SKU_1039,0.0,1.0
16944,3,SKU980,100.0,2.0
324,2,SKU825,0.0,0.0
14976,2,SKU395,0.0,0.0
10891,3,NAN,100.0,2.0
17338,2,SKU920,100.0,0.0
2361,1,SKU_244,999.99,0.0
18934,1,SKU1073,4261.0,0.0
2633,2,SKU1132,0.0,1.0
9853,4,SKU-208,999.99,1.0
5000,3,SKU337,1842.0,1.0
7122,4,NAN,999.99,2.0
7677,1,SKU270,0.0,0.0
6219,4,SKU502,999.99,2.0
10736,1,SKU88,0.0,1.0
14241,2,SKU-482,1593.0,2.0
19645,3,SKU_899,0.0,0.0
12008,1,SKU-738,0.0,1.0
10761,2,SKU38,999.99,0.0
1322,1,NAN,0.0,2.0
17961,1,NAN,999.99,1.0
1600,2,SKU-797,0.0,1.0
9860,2,SKU235,0.0,0.0
11842,1,SKU261,100.0,2.0
14720,3,SKU_453,999.99,1.0
16990,1,SKU713,0.0,0.0
11045,3,SKU-975,100.0,2.0
14260,1,SKU-881,2015.0,2.0
8625,1,SKU_518,100.0,2.0
9053,1,SKU_776,999.99,2.0
3585,1,SKU267,1371.0,1.0
16869,3,SKU_1026,100.0,0.0
158,1,SKU_401,100.0,0.0
3419,2,SKU-828,0.0,0.0
85,1,NAN,4804.0,0.0
17151,3,SKU1110,0.0,2.0
5932,1,SKU298,999.99,0.0
15512,1,SKU-1156,0.0,2.0
5982,2,SKU1021,2043.0,1.0
4153,1,SKU623,0.0,0.0
9764,2,SKU20,4494.0,1.0
17191,3,SKU1058,999.99,2.0
6551,3,SKU_723,0.0,2.0
2018,2,NAN,999.99,1.0
10652,2,NAN,0.0,0.0
12438,2,SKU-175,0.0,2.0
8848,3,NAN,100.0,0.0
16309,3,SKU772,1739.0,0.0
1786,2,SKU904,0.0,0.0
4881,3,NAN,3739.0,0.0
13846,1,SKU190,1471.0,0.0
10015,1,SKU493,2306.0,0.0
6705,3,SKU_423,100.0,1.0
7466,1,NAN,100.0,2.0
181,1,NAN,100.0,1.0
2006,1,SKU-868,100.0,0.0
19472,2,SKU_833,0.0,0.0
11216,2,SKU1027,100.0,1.0
4367,2,NAN,0.0,1.0
7388,1,SKU1155,100.0,0.0
15041,1,SKU91,2104.0,0.0
7771,3,SKU-972,70.0,2.0
6446,1,SKU753,2200.0,2.0
15136,3,SKU_496,0.0,0.0
17837,3,SKU-366,999.99,0.0
11043,2,SKU456,4443.0,0.0
6705,4,SKU_898,4770.0,0.0
17783,3,SKU_930,0.0,2.0
9928,2,SKU_558,0.0,1.0
13681,2,SKU_859,999.99,0.0
5570,2,SKU780,534.0,0.0
1641,2,SKU715,0.0,0.0
10226,1,NAN,0.0,1.0
16703,1,NAN,100.0,0.0
8746,1,SKU_768,0.0,0.0
3235,3,SKU-534,0.0,0.0
19569,1,SKU839,2782.0,2.0
7852,1,SKU1081,999.99,2.0
9271,2,NAN,999.99,2.0
12591,3,SKU558,100.0,0.0
18510,3,NAN,4729.0,2.0
15288,4,SKU_289,3732.0,1.0
19139,2,SKU_422,1911.0,1.0
12199,1,NAN,0.0,0.0
3143,1,SKU353,0.0,2.0
4118,3,NAN,762.0,0.0
19341,4,SKU-72,0.0,0.0
10972,1,SKU524,100.0,2.0
5305,1,NAN,4885.0,0.0
6258,1,SKU_745,3179.0,0.0
9151,2,SKU_503,100.0,2.0
12472,3,SKU-634,2084.0,2.0
4007,1,SKU_845,1214.0,2.0
2693,3,SKU1052,100.0,0.0
11328,1,SKU675,0.0,1.0
19275,1,SKU-1013,100.0,0.0
6712,2,SKU_772,100.0,0.0
19252,2,SKU164,938.0,2.0
8937,2,SKU_1171,0.0,1.0
17523,2,SKU1094,0.0,0.0
4510,1,SKU-867,1728.0,0.0
16641,1,SKU529,100.0,0.0
2808,1,SKU509,4210.0,2.0
15586,4,NAN,0.0,2.0
1599,1,NAN,0.0,2.0
15596,1,NAN,999.99,2.0
18935,4,SKU511,0.0,0.0
8243,2,SKU_426,0.0,2.0
18597,1,SKU_1122,100.0,0.0
8481,2,SKU_351,0.0,0.0
16606,2,SKU1096,0.0,2.0
9158,2,SKU_266,999.99,2.0
9109,2,NAN,1822.0,2.0
1262,3,SKU272,0.0,2.0
6446,3,SKU250,2014.0,1.0
2466,1,SKU_476,100.0,2.0
14263,4,NAN,3245.0,1.0
19354,1,SKU975,999.99,0.0
12188,2,SKU-1063,3186.0,1.0
11173,1,NAN,0.0,2.0
5546,3,NAN,0.0,0.0
323,1,SKU63,0.0,2.0
2792,3,SKU66,4144.0,0.0
15802,1,SKU_590,0.0,0.0
10316,1,SKU_818,0.0,0.0
16917,3,SKU_513,0.0,2.0
6250,1,SKU568,4549.0,1.0
4208,2,SKU_468,0.0,0.0
5121,2,SKU823,999.99,1.0
15147,4,SKU917,999.99,2.0
6845,1,SKU_316,999.99,0.0
4064,3,SKU_1144,0.0,0.0
5117,2,SKU832,0.0,2.0
6828,2,SKU1078,999.99,0.0
7629,1,SKU-510,3760.0,0.0
9694,1,SKU-895,0.0,0.0
10559,1,SKU-163,4421.0,2.0
5721,2,NAN,100.0,0.0
2649,2,SKU-1197,4198.0,2.0
12074,2,SKU951,4674.0,0.0
11658,1,SKU-54,0.0,2.0
6174,2,SKU_1051,0.0,1.0
11707,1,SKU-611,2783.0,2.0
9132,2,NAN,3665.0,0.0
46,3,SKU-456,0.0,2.0
6,2,NAN,100.0,2.0
10642,1,SKU_1088,1540.0,0.0
19002,1,SKU391,2581.0,1.0
3383,2,SKU400,0.0,2.0
5630,1,SKU_661,100.0,2.0
5086,3,SKU1143,3077.0,0.0
5061,4,SKU-405,999.99,0.0
12974,2,SKU378,0.0,0.0
14195,1,SKU-891,633.0,1.0
19311,4,SKU435,0.0,0.0
16314,2,SKU-881,294.0,0.0
12525,2,SKU931,0.0,0.0
13153,2,SKU1187,100.0,2.0
4839,2,SKU_892,999.99,1.0
10525,1,SKU_505,0.0,1.0
9086,4,SKU430,0.0,2.0
6907,2,SKU1090,0.0,1.0
10306,4,NAN,1042.0,2.0
11997,4,SKU_1103,3011.0,2.0
16699,2,SKU864,100.0,1.0
12480,2,NAN,0.0,0.0
2078,3,NAN,0.0,0.0
10312,1,SKU1184,2690.0,0.0
12493,1,NAN,999.99,2.0
17986,2,SKU857,1888.0,0.0
10634,3,NAN,100.0,2.0
16765,1,SKU-835,4523.0,0.0
8546,3,NAN,0.0,1.0
17905,4,SKU-1011,0.0,2.0
6976,2,SKU666,4618.0,2.0
8876,3,NAN,999.99,2.0
17742,3,SKU-332,100.0,0.0
2679,2,SKU_1179,999.99,1.0
19237,4,SKU348,999.99,0.0
5914,1,SKU150,4865.0,1.0
14473,4,SKU331,100.0,2.0
8428,4,SKU256,3174.0,0.0
16350,4,SKU844,4176.0,0.0
1199,4,SKU-130,999.99,2.0
16335,2,SKU-1194,100.0,2.0
9128,1,SKU562,0.0,1.0
17592,1,SKU89,999.99,2.0
9530,2,NAN,0.0,2.0
5949,3,SKU_1072,100.0,0.0
18420,4,SKU531,4889.0,0.0
4941,4,SKU-73,0.0,0.0
16422,1,SKU570,999.99,0.0
3,1,SKU-258,100.0,2.0
17008,1,SKU128,318.0,1.0
7377,2,SKU_184,0.0,0.0
1762,2,SKU-391,0.0,2.0
1013,1,SKU1149,999.99,2.0
17535,2,SKU-826,0.0,1.0
5555,2,SKU174,100.0,0.0
7539,1,SKU1167,3122.0,1.0
17703,2,SKU1103,0.0,0.0
19901,3,SKU_1032,3102.0,0.0
17966,2,SKU-374,0.0,0.0
6886,4,SKU762,719.0,1.0
5803,1,SKU-748,866.0,0.0
15630,2,SKU-964,0.0,2.0
7820,3,SKU-610,100.0,2.0
10876,1,SKU10,2113.0,1.0
13735,3,NAN,0.0,2.0
2143,2,SKU1087,0.0,0.0
17897,3,NAN,191.0,0.0
10071,2,SKU406,3904.0,2.0
1882,1,SKU726,999.99,1.0
8009,2,SKU347,999.99,0.0
2508,1,SKU-571,2184.0,0.0
7311,2,SKU_13,100.0,1.0
11829,1,SKU549,1670.0,0.0
19696,1,SKU_874,100.0,2.0
13932,4,SKU826,0.0,0.0
15841,1,SKU-997,999.99,1.0
8379,1,SKU390,1494.0,2.0
19908,2,SKU449,0.0,1.0
9573,1,SKU707,999.99,0.0
642,4,NAN,0.0,2.0
12721,1,SKU_638,4686.0,2.0
3565,1,NAN,999.99,0.0
8611,2,SKU185,0.0,2.0
8690,1,SKU_701,999.99,0.0
16889,1,SKU-1126,0.0,0.0
15824,2,SKU697,100.0,0.0
10487,2,SKU_410,1362.0,1.0
3691,2,SKU-546,0.0,0.0
8879,1,SKU-774,4433.0,2.0
11276,1,SKU-191,0.0,1.0
17562,4,SKU-114,0.0,2.0
5717,2,SKU1050,2921.0,1.0
11158,2,NAN,698.0,2.0
15441,3,SKU-61,999.99,0.0
4306,2,SKU-816,999.99,0.0
14788,1,SKU_289,1584.0,0.0
3147,3,SKU392,0.0,2.0
15199,2,SKU-1042,386.0,0.0
1866,1,SKU831,0.0,2.0
4453,1,SKU1098,4982.0,2.0
9611,1,SKU865,1209.0,2.0
8494,1,SKU792,0.0,1.0
13329,1,SKU_1200,0.0,2.0
888,1,NAN,4233.0,2.0
15286,1,SKU710,0.0,0.0
12060,1,SKU-1076,0.0,2.0
1921,2,SKU-398,689.0,1.0
4639,2,SKU1191,0.0,2.0
3506,2,SKU_19,4375.0,0.0
10000,4,SKU1076,3085.0,2.0
19969,4,NAN,999.99,2.0
18991,1,SKU1055,0.0,1.0
17015,3,SKU176,1632.0,0.0
16242,3,SKU-784,2641.0,2.0
18436,1,SKU-828,0.0,1.0
17281,2,SKU-896,0.0,1.0
7055,2,SKU303,100.0,2.0
11503,2,SKU_145,0.0,2.0
4863,1,SKU386,999.99,1.0
16608,3,SKU895,1153.0,0.0
751,1,SKU840,2821.0,0.0
8488,2,NAN,3991.0,2.0
16012,4,SKU860,0.0,0.0
1439,1,SKU-1016,100.0,1.0
12494,2,SKU303,351.0,2.0
6707,2,SKU_211,0.0,1.0
6982,1,NAN,1982.0,1.0
591,1,SKU_141,3779.0,0.0
10485,1,SKU_612,999.99,1.0
18633,1,SKU774,0.0,1.0
10779,3,SKU787,100.0,1.0
4064,2,NAN,0.0,2.0
13411,2,SKU-24,999.99,2.0
14098,1,SKU1172,3921.0,1.0
13619,3,SKU_1046,0.0,2.0
4146,1,SKU435,100.0,2.0
4073,2,SKU-773,100.0,0.0
19436,2,SKU913,999.99,1.0
440,1,SKU_245,0.0,0.0
2166,1,NAN,100.0,2.0
14707,2,SKU_592,100.0,1.0
15572,2,NAN,1197.0,1.0
9514,3,SKU-1044,999.99,2.0
8460,2,SKU-261,0.0,2.0
12945,2,NAN,0.0,0.0
64,3,SKU_290,0.0,2.0
17567,4,SKU406,0.0,2.0
5196,3,SKU792,0.0,2.0
6881,3,SKU-203,0.0,2.0
17756,3,SKU802,0.0,2.0
5245,3,NAN,999.99,1.0
19695,4,SKU767,999.99,1.0
259,3,SKU483,3872.0,2.0
17435,3,SKU_556,4586.0,0.0
637,3,SKU_1031,882.0,2.0
3703,2,NAN,100.0,2.0
4605,3,NAN,3158.0,2.0
12934,2,SKU40,0.0,0.0
5337,4,SKU1010,999.99,2.0
831,2,NAN,100.0,0.0
4511,2,NAN,0.0,2.0
2300,4,SKU-1152,0.0,0.0
9536,2,NAN,100.0,1.0
10715,1,SKU174,0.0,2.0
9084,3,SKU-143,2577.0,0.0
5372,2,NAN,100.0,0.0
8921,1,SKU809,0.0,2.0
6661,4,NAN,999.99,0.0
17061,3,SKU_307,100.0,0.0
3767,1,SKU366,0.0,1.0
1974,3,NAN,573.0,0.0
5803,2,SKU_1014,734.0,2.0
17654,1,SKU_169,2659.0,0.0
7082,1,SKU768,2330.0,0.0
436,2,SKU1100,1245.0,2.0
19093,1,SKU_446,3762.0,0.0
14220,1,SKU201,100.0,2.0
4260,4,SKU378,2165.0,2.0
14968,2,SKU567,0.0,2.0
8230,1,SKU_315,764.0,0.0
579,4,SKU_991,100.0,0.0
5967,1,SKU229,3688.0,2.0
2745,1,SKU_302,201.0,1.0
10292,1,SKU_826,4078.0,1.0
6485,3,SKU_1181,0.0,2.0
3990,1,SKU-927,0.0,2.0
12672,2,NAN,100.0,2.0
4831,4,SKU-80,999.99,0.0
12667,4,SKU615,0.0,1.0
5654,2,SKU221,4911.0,2.0
9547,1,NAN,999.99,2.0
5531,1,SKU11,999.99,2.0
67,1,NAN,0.0,2.0
13517,3,SKU895,999.99,0.0
502,1,SKU_611,0.0,0.0
13065,2,NAN,0.0,1.0
13411,4,SKU_1011,999.99,0.0
15739,1,NAN,652.0,2.0
18296,3,SKU144,4290.0,1.0
6572,2,SKU1085,2498.0,2.0
8159,2,SKU_209,0.0,0.0
3051,3,NAN,999.99,2.0
13655,3,SKU-8,0.0,2.0
235,1,NAN,416.0,2.0
19211,2,SKU_490,0.0,2.0
10088,1,NAN,999.99,1.0
16675,1,SKU_1170,0.0,2.0
7764,4,NAN,1633.0,0.0
7977,3,NAN,999.99,2.0
17126,3,NAN,2391.0,2.0
12904,1,SKU1144,0.0,0.0
6610,2,SKU_58,0.0,2.0
19765,1,NAN,999.99,2.0
1110,4,SKU-584,2336.0,1.0
11685,1,SKU_232,1880.0,2.0
7049,1,SKU_179,4622.0,2.0
19893,4,SKU-510,0.0,0.0
6972,3,SKU355,0.0,1.0
3307,3,NAN,0.0,0.0
15367,1,NAN,0.0,0.0
7454,2,SKU_774,0.0,0.0
3666,4,SKU_984,4647.0,1.0
1066,4,SKU-205,100.0,0.0
15249,2,SKU-1006,0.0,0.0
9212,1,NAN,3111.0,0.0
2901,3,SKU-216,0.0,2.0
6256,1,NAN,999.99,2.0
6803,1,NAN,100.0,0.0
3131,1,SKU_1050,100.0,2.0
6884,2,SKU-336,1536.0,1.0
15869,1,SKU61,999.99,0.0
7322,1,SKU312,2604.0,2.0
13479,1,SKU-173,785.0,2.0
16241,1,NAN,100.0,2.0
2710,1,SKU965,100.0,2.0
16966,3,NAN,0.0,0.0
4523,2,NAN,4984.0,0.0
14631,3,SKU_1195,999.99,0.0
17825,3,SKU-1121,999.99,2.0
10273,1,SKU97,100.0,2.0
7955,2,SKU_632,1877.0,0.0
14966,1,SKU-862,0.0,2.0
13865,2,SKU_702,0.0,0.0
13938,3,SKU_1077,724.0,0.0
7431,2,SKU-1013,0.0,0.0
14508,2,NAN,999.99,0.0
3511,3,NAN,807.0,1.0
1410,2,SKU294,4687.0,1.0
8376,1,SKU_589,0.0,0.0
11827,2,SKU895,1972.0,2.0
16967,3,NAN,3476.0,1.0
588,2,SKU557,1525.0,2.0
8208,1,SKU_6,100.0,0.0
8401,1,SKU_374,4775.0,2.0
19472,3,SKU_1085,1232.0,2.0
12953,4,SKU-553,0.0,2.0
13364,1,SKU723,1192.0,2.0
13913,2,NAN,0.0,2.0
10127,2,SKU-479,100.0,2.0
12157,3,SKU816,100.0,1.0
17297,2,SKU801,0.0,2.0
14089,3,SKU441,0.0,2.0
